timestamp,equity
2022-01-05 11:00:00+00:00,97.16076170127698
2022-01-05 11:15:00+00:00,97.16076170127698
2022-01-05 11:30:00+00:00,97.16076170127698
2022-01-05 11:45:00+00:00,97.16076170127698
2022-01-05 12:00:00+00:00,97.16076170127698
2022-01-05 12:15:00+00:00,97.16076170127698
2022-01-05 12:30:00+00:00,97.16076170127698
2022-01-05 12:45:00+00:00,97.16076170127698
2022-01-05 13:00:00+00:00,97.16076170127698
2022-01-05 13:15:00+00:00,97.16076170127698
2022-01-05 13:30:00+00:00,97.16076170127698
2022-01-05 13:45:00+00:00,97.16076170127698
2022-01-05 14:00:00+00:00,97.16076170127698
2022-01-05 14:15:00+00:00,97.16076170127698
2022-01-05 14:30:00+00:00,97.16076170127698
2022-01-05 14:45:00+00:00,97.16076170127698
2022-01-05 15:00:00+00:00,97.16076170127698
2022-01-05 15:15:00+00:00,97.16076170127698
2022-01-05 15:30:00+00:00,97.16076170127698
2022-01-05 15:45:00+00:00,97.16076170127698
2022-01-05 16:00:00+00:00,97.16076170127698
2022-01-05 16:15:00+00:00,97.16076170127698
2022-01-05 16:30:00+00:00,97.16076170127698
2022-01-05 16:45:00+00:00,97.16076170127698
2022-01-05 17:00:00+00:00,97.16076170127698
2022-01-05 17:15:00+00:00,97.16076170127698
2022-01-05 17:30:00+00:00,97.16076170127698
2022-01-05 17:45:00+00:00,97.16076170127698
2022-01-05 18:00:00+00:00,97.16076170127698
2022-01-05 18:15:00+00:00,97.16076170127698
2022-01-05 18:30:00+00:00,97.16076170127698
2022-01-05 18:45:00+00:00,97.16076170127698
2022-01-05 19:00:00+00:00,97.16076170127698
2022-01-05 19:15:00+00:00,97.16076170127698
2022-01-05 19:30:00+00:00,97.16076170127698
2022-01-05 19:45:00+00:00,97.16076170127698
2022-01-05 20:00:00+00:00,97.16076170127698
2022-01-05 20:15:00+00:00,97.16076170127698
2022-01-05 20:30:00+00:00,97.16076170127698
2022-01-05 20:45:00+00:00,97.16076170127698
2022-01-05 21:00:00+00:00,97.16076170127698
2022-01-05 21:15:00+00:00,97.16076170127698
2022-01-05 21:30:00+00:00,97.16076170127698
2022-01-05 21:45:00+00:00,97.16076170127698
2022-01-05 22:00:00+00:00,97.16076170127698
2022-01-05 22:15:00+00:00,97.16076170127698
2022-01-05 22:30:00+00:00,97.16076170127698
2022-01-05 22:45:00+00:00,97.16076170127698
2022-01-05 23:00:00+00:00,97.16076170127698
2022-01-05 23:15:00+00:00,97.16076170127698
2022-01-05 23:30:00+00:00,97.16076170127698
2022-01-05 23:45:00+00:00,97.16076170127698
2022-01-06 00:00:00+00:00,97.16076170127698
2022-01-06 00:15:00+00:00,97.16076170127698
2022-01-06 00:30:00+00:00,97.16076170127698
2022-01-06 00:45:00+00:00,97.16076170127698
2022-01-06 01:00:00+00:00,97.16076170127698
2022-01-06 01:15:00+00:00,97.16076170127698
2022-01-06 01:30:00+00:00,97.16076170127698
2022-01-06 01:45:00+00:00,97.16076170127698
2022-01-06 02:00:00+00:00,97.16076170127698
2022-01-06 02:15:00+00:00,97.16076170127698
2022-01-06 02:30:00+00:00,97.16076170127698
2022-01-06 02:45:00+00:00,97.16076170127698
2022-01-06 03:00:00+00:00,97.16076170127698
2022-01-06 03:15:00+00:00,97.16076170127698
2022-01-06 03:30:00+00:00,97.16076170127698
2022-01-06 03:45:00+00:00,97.16076170127698
2022-01-06 04:00:00+00:00,97.16076170127698
2022-01-06 04:15:00+00:00,97.16076170127698
2022-01-06 04:30:00+00:00,97.16076170127698
2022-01-06 04:45:00+00:00,97.16076170127698
2022-01-06 05:00:00+00:00,97.16076170127698
2022-01-06 05:15:00+00:00,97.16076170127698
2022-01-06 05:30:00+00:00,97.16076170127698
2022-01-06 05:45:00+00:00,97.16076170127698
2022-01-06 06:00:00+00:00,97.16076170127698
2022-01-06 06:15:00+00:00,97.16076170127698
2022-01-06 06:30:00+00:00,97.16076170127698
2022-01-06 06:45:00+00:00,97.16076170127698
2022-01-06 07:00:00+00:00,97.16076170127698
2022-01-06 07:15:00+00:00,97.16076170127698
2022-01-06 07:30:00+00:00,97.16076170127698
2022-01-06 07:45:00+00:00,97.16076170127698
2022-01-06 08:00:00+00:00,97.16076170127698
2022-01-06 08:15:00+00:00,97.16076170127698
2022-01-06 08:30:00+00:00,97.16076170127698
2022-01-06 08:45:00+00:00,97.16076170127698
2022-01-06 09:00:00+00:00,97.16076170127698
2022-01-06 09:15:00+00:00,97.16076170127698
2022-01-06 09:30:00+00:00,97.16076170127698
2022-01-06 09:45:00+00:00,97.16076170127698
2022-01-06 10:00:00+00:00,97.16076170127698
2022-01-06 10:15:00+00:00,97.16076170127698
2022-01-06 10:30:00+00:00,97.16076170127698
2022-01-06 10:45:00+00:00,97.16076170127698
2022-01-06 11:00:00+00:00,97.16076170127698
2022-01-06 11:15:00+00:00,97.16076170127698
2022-01-06 11:30:00+00:00,97.16076170127698
2022-01-06 11:45:00+00:00,97.16076170127698
2022-01-06 12:00:00+00:00,97.16076170127698
2022-01-06 12:15:00+00:00,97.16076170127698
2022-01-06 12:30:00+00:00,97.16076170127698
2022-01-06 12:45:00+00:00,97.16076170127698
2022-01-06 13:00:00+00:00,97.16076170127698
2022-01-06 13:15:00+00:00,97.16076170127698
2022-01-06 13:30:00+00:00,97.16076170127698
2022-01-06 13:45:00+00:00,97.16076170127698
2022-01-06 14:00:00+00:00,97.16076170127698
2022-01-06 14:15:00+00:00,97.16076170127698
2022-01-06 14:30:00+00:00,97.16076170127698
2022-01-06 14:45:00+00:00,97.16076170127698
2022-01-06 15:00:00+00:00,97.16076170127698
2022-01-06 15:15:00+00:00,97.16076170127698
2022-01-06 15:30:00+00:00,97.16076170127698
2022-01-06 15:45:00+00:00,97.16076170127698
2022-01-06 16:00:00+00:00,97.16076170127698
2022-01-06 16:15:00+00:00,97.16076170127698
2022-01-06 16:30:00+00:00,97.16076170127698
2022-01-06 16:45:00+00:00,97.16076170127698
2022-01-06 17:00:00+00:00,97.16076170127698
2022-01-06 17:15:00+00:00,97.16076170127698
2022-01-06 17:30:00+00:00,97.16076170127698
2022-01-06 17:45:00+00:00,97.16076170127698
2022-01-06 18:00:00+00:00,97.16076170127698
2022-01-06 18:15:00+00:00,97.16076170127698
2022-01-06 18:30:00+00:00,97.16076170127698
2022-01-06 18:45:00+00:00,97.16076170127698
2022-01-06 19:00:00+00:00,97.16076170127698
2022-01-06 19:15:00+00:00,97.16076170127698
2022-01-06 19:30:00+00:00,97.16076170127698
2022-01-06 19:45:00+00:00,97.16076170127698
2022-01-06 20:00:00+00:00,97.16076170127698
2022-01-06 20:15:00+00:00,97.16076170127698
2022-01-06 20:30:00+00:00,97.16076170127698
2022-01-06 20:45:00+00:00,97.16076170127698
2022-01-06 21:00:00+00:00,97.16076170127698
2022-01-06 21:15:00+00:00,97.16076170127698
2022-01-06 21:30:00+00:00,97.16076170127698
2022-01-06 21:45:00+00:00,97.16076170127698
2022-01-06 22:00:00+00:00,97.16076170127698
2022-01-06 22:15:00+00:00,97.16076170127698
2022-01-06 22:30:00+00:00,95.87076170127696
2022-01-06 22:45:00+00:00,96.74076170127712
2022-01-06 23:00:00+00:00,96.49076170127704
2022-01-06 23:15:00+00:00,96.55076170127698
2022-01-06 23:30:00+00:00,97.26076170127698
2022-01-06 23:45:00+00:00,96.39076170127704
2022-01-07 00:00:00+00:00,95.58076170127707
2022-01-07 00:15:00+00:00,94.53076170127707
2022-01-07 00:30:00+00:00,94.01076170127699
2022-01-07 00:45:00+00:00,94.30076170127712
2022-01-07 01:00:00+00:00,94.64076170127713
2022-01-07 01:15:00+00:00,94.82076170127698
2022-01-07 01:30:00+00:00,93.90076170127693
2022-01-07 01:45:00+00:00,92.4007617012771
2022-01-07 02:00:00+00:00,92.43076170127708
2022-01-07 02:15:00+00:00,92.12076170127705
2022-01-07 02:30:00+00:00,92.42076170127702
2022-01-07 02:45:00+00:00,92.88076170127714
2022-01-07 03:00:00+00:00,93.03076170127702
2022-01-07 03:15:00+00:00,93.85076170127707
2022-01-07 03:30:00+00:00,94.10076170127714
2022-01-07 03:45:00+00:00,94.6707617012771
2022-01-07 04:00:00+00:00,93.91076170127701
2022-01-07 04:15:00+00:00,93.71076170127702
2022-01-07 04:30:00+00:00,93.93076170127713
2022-01-07 04:45:00+00:00,94.82076170127698
2022-01-07 05:00:00+00:00,94.39076170127704
2022-01-07 05:15:00+00:00,94.95076170127693
2022-01-07 05:30:00+00:00,94.66076170127704
2022-01-07 05:45:00+00:00,94.54076170127713
2022-01-07 06:00:00+00:00,95.44076170127704
2022-01-07 06:15:00+00:00,93.27076170127704
2022-01-07 06:30:00+00:00,91.87076170127696
2022-01-07 06:45:00+00:00,90.26076170127708
2022-01-07 07:00:00+00:00,86.24076170127694
2022-01-07 07:15:00+00:00,86.9894391727898
2022-01-07 07:30:00+00:00,86.9894391727898
2022-01-07 07:45:00+00:00,86.9894391727898
2022-01-07 08:00:00+00:00,86.9894391727898
2022-01-07 08:15:00+00:00,86.9894391727898
2022-01-07 08:30:00+00:00,86.9894391727898
2022-01-07 08:45:00+00:00,86.9894391727898
2022-01-07 09:00:00+00:00,86.9894391727898
2022-01-07 09:15:00+00:00,86.9894391727898
2022-01-07 09:30:00+00:00,86.9894391727898
2022-01-07 09:45:00+00:00,86.9894391727898
2022-01-07 10:00:00+00:00,86.9894391727898
2022-01-07 10:15:00+00:00,86.9894391727898
2022-01-07 10:30:00+00:00,86.9894391727898
2022-01-07 10:45:00+00:00,86.9894391727898
2022-01-07 11:00:00+00:00,86.9894391727898
2022-01-07 11:15:00+00:00,86.9894391727898
2022-01-07 11:30:00+00:00,86.9894391727898
2022-01-07 11:45:00+00:00,86.9894391727898
2022-01-07 12:00:00+00:00,86.9894391727898
2022-01-07 12:15:00+00:00,86.9894391727898
2022-01-07 12:30:00+00:00,86.9894391727898
2022-01-07 12:45:00+00:00,86.9894391727898
2022-01-07 13:00:00+00:00,86.9894391727898
2022-01-07 13:15:00+00:00,86.9894391727898
2022-01-07 13:30:00+00:00,86.9894391727898
2022-01-07 13:45:00+00:00,86.9894391727898
2022-01-07 14:00:00+00:00,86.9894391727898
2022-01-07 14:15:00+00:00,86.9894391727898
2022-01-07 14:30:00+00:00,86.9894391727898
2022-01-07 14:45:00+00:00,86.9894391727898
2022-01-07 15:00:00+00:00,86.9894391727898
2022-01-07 15:15:00+00:00,86.9894391727898
2022-01-07 15:30:00+00:00,86.9894391727898
2022-01-07 15:45:00+00:00,86.9894391727898
2022-01-07 16:00:00+00:00,86.9894391727898
2022-01-07 16:15:00+00:00,86.9894391727898
2022-01-07 16:30:00+00:00,86.9894391727898
2022-01-07 16:45:00+00:00,86.9894391727898
2022-01-07 17:00:00+00:00,86.9894391727898
2022-01-07 17:15:00+00:00,86.9894391727898
2022-01-07 17:30:00+00:00,86.9894391727898
2022-01-07 17:45:00+00:00,86.9894391727898
2022-01-07 18:00:00+00:00,86.9894391727898
2022-01-07 18:15:00+00:00,86.9894391727898
2022-01-07 18:30:00+00:00,86.9894391727898
2022-01-07 18:45:00+00:00,86.9894391727898
2022-01-07 19:00:00+00:00,86.9894391727898
2022-01-07 19:15:00+00:00,86.9894391727898
2022-01-07 19:30:00+00:00,86.9894391727898
2022-01-07 19:45:00+00:00,86.9894391727898
2022-01-07 20:00:00+00:00,86.9894391727898
2022-01-07 20:15:00+00:00,86.9894391727898
2022-01-07 20:30:00+00:00,86.9894391727898
2022-01-07 20:45:00+00:00,86.9894391727898
2022-01-07 21:00:00+00:00,86.9894391727898
2022-01-07 21:15:00+00:00,86.9894391727898
2022-01-07 21:30:00+00:00,86.9894391727898
2022-01-07 21:45:00+00:00,86.9894391727898
2022-01-07 22:00:00+00:00,86.9894391727898
2022-01-07 22:15:00+00:00,86.9894391727898
2022-01-07 22:30:00+00:00,86.9894391727898
2022-01-07 22:45:00+00:00,86.9894391727898
2022-01-07 23:00:00+00:00,86.9894391727898
2022-01-07 23:15:00+00:00,86.9894391727898
2022-01-07 23:30:00+00:00,86.9894391727898
2022-01-07 23:45:00+00:00,86.9894391727898
2022-01-08 00:00:00+00:00,86.9894391727898
2022-01-08 00:15:00+00:00,86.9894391727898
2022-01-08 00:30:00+00:00,86.9894391727898
2022-01-08 00:45:00+00:00,86.9894391727898
2022-01-08 01:00:00+00:00,86.9894391727898
2022-01-08 01:15:00+00:00,86.9894391727898
2022-01-08 01:30:00+00:00,86.9894391727898
2022-01-08 01:45:00+00:00,86.9894391727898
2022-01-08 02:00:00+00:00,86.9894391727898
2022-01-08 02:15:00+00:00,86.9894391727898
2022-01-08 02:30:00+00:00,86.9894391727898
2022-01-08 02:45:00+00:00,86.9894391727898
2022-01-08 03:00:00+00:00,86.9894391727898
2022-01-08 03:15:00+00:00,86.9894391727898
2022-01-08 03:30:00+00:00,86.9894391727898
2022-01-08 03:45:00+00:00,86.9894391727898
2022-01-08 04:00:00+00:00,86.9894391727898
2022-01-08 04:15:00+00:00,86.9894391727898
2022-01-08 04:30:00+00:00,86.9894391727898
2022-01-08 04:45:00+00:00,86.9894391727898
2022-01-08 05:00:00+00:00,86.9894391727898
2022-01-08 05:15:00+00:00,86.9894391727898
2022-01-08 05:30:00+00:00,85.82943917278975
2022-01-08 05:45:00+00:00,86.59943917278969
2022-01-08 06:00:00+00:00,88.21943917278965
2022-01-08 06:15:00+00:00,91.39943917278983
2022-01-08 06:30:00+00:00,91.97943917278963
2022-01-08 06:45:00+00:00,89.38943917278976
2022-01-08 07:00:00+00:00,88.63943917278974
2022-01-08 07:15:00+00:00,89.5994391727898
2022-01-08 07:30:00+00:00,88.80943917278974
2022-01-08 07:45:00+00:00,91.47943917278968
2022-01-08 08:00:00+00:00,91.9894391727897
2022-01-08 08:15:00+00:00,91.81943917278969
2022-01-08 08:30:00+00:00,91.96943917278979
2022-01-08 08:45:00+00:00,90.61943917278982
2022-01-08 09:00:00+00:00,90.24943917278962
2022-01-08 09:15:00+00:00,89.5294391727898
2022-01-08 09:30:00+00:00,90.26943917278975
2022-01-08 09:45:00+00:00,89.30943917278968
2022-01-08 10:00:00+00:00,87.55943917278977
2022-01-08 10:15:00+00:00,88.59943917278969
2022-01-08 10:30:00+00:00,89.55943917278977
2022-01-08 10:45:00+00:00,88.11943917278965
2022-01-08 11:00:00+00:00,88.3294391727897
2022-01-08 11:15:00+00:00,86.8194391727898
2022-01-08 11:30:00+00:00,87.29943917278962
2022-01-08 11:45:00+00:00,85.72943917278977
2022-01-08 12:00:00+00:00,85.44943917278971
2022-01-08 12:15:00+00:00,84.8894391727898
2022-01-08 12:30:00+00:00,81.51943917278972
2022-01-08 12:45:00+00:00,81.8819498304725
2022-01-08 13:00:00+00:00,81.8819498304725
2022-01-08 13:15:00+00:00,81.8819498304725
2022-01-08 13:30:00+00:00,81.8819498304725
2022-01-08 13:45:00+00:00,81.8819498304725
2022-01-08 14:00:00+00:00,81.8819498304725
2022-01-08 14:15:00+00:00,81.8819498304725
2022-01-08 14:30:00+00:00,81.8819498304725
2022-01-08 14:45:00+00:00,81.8819498304725
2022-01-08 15:00:00+00:00,81.8819498304725
2022-01-08 15:15:00+00:00,81.8819498304725
2022-01-08 15:30:00+00:00,81.8819498304725
2022-01-08 15:45:00+00:00,81.8819498304725
2022-01-08 16:00:00+00:00,81.8819498304725
2022-01-08 16:15:00+00:00,81.8819498304725
2022-01-08 16:30:00+00:00,81.8819498304725
2022-01-08 16:45:00+00:00,81.8819498304725
2022-01-08 17:00:00+00:00,81.8819498304725
2022-01-08 17:15:00+00:00,81.8819498304725
2022-01-08 17:30:00+00:00,81.8819498304725
2022-01-08 17:45:00+00:00,81.8819498304725
2022-01-08 18:00:00+00:00,81.8819498304725
2022-01-08 18:15:00+00:00,81.8819498304725
2022-01-08 18:30:00+00:00,81.8819498304725
2022-01-08 18:45:00+00:00,81.8819498304725
2022-01-08 19:00:00+00:00,81.8819498304725
2022-01-08 19:15:00+00:00,81.8819498304725
2022-01-08 19:30:00+00:00,81.8819498304725
2022-01-08 19:45:00+00:00,81.8819498304725
2022-01-08 20:00:00+00:00,81.8819498304725
2022-01-08 20:15:00+00:00,81.8819498304725
2022-01-08 20:30:00+00:00,81.8819498304725
2022-01-08 20:45:00+00:00,81.8819498304725
2022-01-08 21:00:00+00:00,81.8819498304725
2022-01-08 21:15:00+00:00,81.8819498304725
2022-01-08 21:30:00+00:00,81.8819498304725
2022-01-08 21:45:00+00:00,81.8819498304725
2022-01-08 22:00:00+00:00,81.8819498304725
2022-01-08 22:15:00+00:00,81.8819498304725
2022-01-08 22:30:00+00:00,81.8819498304725
2022-01-08 22:45:00+00:00,81.8819498304725
2022-01-08 23:00:00+00:00,81.8819498304725
2022-01-08 23:15:00+00:00,81.8819498304725
2022-01-08 23:30:00+00:00,81.8819498304725
2022-01-08 23:45:00+00:00,81.8819498304725
2022-01-09 00:00:00+00:00,81.8819498304725
2022-01-09 00:15:00+00:00,81.8819498304725
2022-01-09 00:30:00+00:00,81.8819498304725
2022-01-09 00:45:00+00:00,81.8819498304725
2022-01-09 01:00:00+00:00,81.8819498304725
2022-01-09 01:15:00+00:00,81.8819498304725
2022-01-09 01:30:00+00:00,81.8819498304725
2022-01-09 01:45:00+00:00,81.8819498304725
2022-01-09 02:00:00+00:00,81.8819498304725
2022-01-09 02:15:00+00:00,81.8819498304725
2022-01-09 02:30:00+00:00,81.8819498304725
2022-01-09 02:45:00+00:00,81.8819498304725
2022-01-09 03:00:00+00:00,81.8819498304725
2022-01-09 03:15:00+00:00,81.8819498304725
2022-01-09 03:30:00+00:00,81.8819498304725
2022-01-09 03:45:00+00:00,81.8819498304725
2022-01-09 04:00:00+00:00,81.8819498304725
