,entry_ts,exit_ts,direction,entry_price,exit_price,sl_price,tp_price,lot_size,pnl_pips,pnl_usd,exit_reason,ml_prob,equity_after
32,2024-12-11 16:40:00+00:00,2024-12-11 16:45:00+00:00,-1,1.0502699999999998,1.0505876508964265,1.0505876508964265,1.0500846982071468,2.59,-3.2,-82.27,SL,0.4956306219100952,8157.78
33,2024-12-11 18:55:00+00:00,2024-12-11 19:00:00+00:00,1,1.05091,1.051038653602689,1.0506206731986554,1.051038653602689,2.82,1.3,36.28,TP,0.5163719058036804,8194.06
34,2024-12-11 20:00:00+00:00,2024-12-11 20:05:00+00:00,-1,1.0494999999999999,1.0497656936465027,1.0497656936465027,1.0494186127069944,3.08,-2.7,-81.83,SL,0.5183677673339844,8112.23
35,2024-12-12 13:00:00+00:00,2024-12-12 13:05:00+00:00,-1,1.0496999999999999,1.049932153803482,1.049932153803482,1.0496856923930358,3.49,-2.3,-81.02,SL,0.5057848691940308,8031.2
36,2024-12-12 17:00:00+00:00,2024-12-12 17:05:00+00:00,1,1.05122,1.050857538340747,1.050857538340747,1.0514949233185058,2.22,-3.6,-80.47,SL,0.4956306219100952,7950.74
37,2024-12-12 17:55:00+00:00,2024-12-12 18:00:00+00:00,-1,1.04713,1.0474648839995706,1.0474648839995706,1.0469102320008588,2.37,-3.3,-79.37,SL,0.5057848691940308,7871.37
38,2024-12-13 04:10:00+00:00,2024-12-13 04:15:00+00:00,-1,1.04626,1.0464713717957101,1.0464713717957101,1.04628725640858,3.72,-2.1,-78.63,SL,0.5183677673339844,7792.74
39,2024-12-13 10:20:00+00:00,2024-12-13 10:25:00+00:00,1,1.04645,1.0462161344016627,1.0462161344016627,1.0464677311966746,3.33,-2.3,-77.88,SL,0.5057848691940308,7714.86
40,2024-12-13 12:15:00+00:00,2024-12-13 12:20:00+00:00,1,1.04911,1.0488556358604655,1.0488556358604655,1.0491687282790687,3.0300000000000002,-2.5,-77.07,SL,0.5183677673339844,7637.79
41,2024-12-16 00:10:00+00:00,2024-12-16 00:20:00+00:00,-1,1.04876,1.0487786094975327,1.0489756952512337,1.0487786094975327,3.54,-0.2,-6.59,TP,0.5183677673339844,7631.2
42,2024-12-16 10:00:00+00:00,2024-12-16 10:05:00+00:00,-1,1.0506499999999999,1.0508791275207499,1.0508791275207499,1.0506417449585002,3.33,-2.3,-76.3,SL,0.4810083210468292,7554.9
43,2024-12-16 12:05:00+00:00,2024-12-16 12:10:00+00:00,-1,1.05046,1.0504109720773787,1.0507095139613107,1.0504109720773787,3.0300000000000002,0.5,14.86,TP,0.4810083210468292,7569.76
44,2024-12-16 16:25:00+00:00,2024-12-16 16:30:00+00:00,-1,1.04893,1.0488939696821475,1.0491730151589262,1.0488939696821475,3.11,0.4,11.21,TP,0.5163719058036804,7580.96
45,2024-12-16 17:50:00+00:00,2024-12-16 17:55:00+00:00,1,1.0509300000000001,1.0506549428680498,1.0506549428680498,1.0510301142639005,2.7600000000000002,-2.8,-75.92,SL,0.5163719058036804,7505.05
46,2024-12-17 05:00:00+00:00,2024-12-17 05:05:00+00:00,-1,1.05174,1.0517870428829028,1.0519414785585486,1.0517870428829028,3.72,-0.5,-17.5,TP,0.5,7487.55
47,2024-12-17 16:20:00+00:00,2024-12-17 16:25:00+00:00,1,1.0506300000000002,1.0503854976828082,1.0503854976828082,1.0506690046343838,3.06,-2.4,-74.82,SL,0.5163719058036804,7412.73
48,2024-12-17 17:50:00+00:00,2024-12-17 17:55:00+00:00,-1,1.04986,1.0498007133897993,1.0501146433051005,1.0498007133897993,2.91,0.6,17.25,TP,0.5163719058036804,7429.98
49,2024-12-18 09:55:00+00:00,2024-12-18 10:00:00+00:00,-1,1.04954,1.0495666542272666,1.0497516728863667,1.0495666542272666,3.5100000000000002,-0.3,-9.36,TP,0.4810083210468292,7420.63
50,2024-12-18 11:15:00+00:00,2024-12-18 11:20:00+00:00,1,1.0495400000000001,1.04953209571814,1.04931895214093,1.04953209571814,3.36,-0.1,-2.66,TP,0.4810083210468292,7417.97
51,2024-12-18 12:45:00+00:00,2024-12-18 12:50:00+00:00,1,1.0499200000000002,1.049693080080851,1.049693080080851,1.0499238398382982,3.27,-2.3,-74.2,SL,0.4810083210468292,7343.77
52,2024-12-18 15:00:00+00:00,2024-12-18 15:05:00+00:00,-1,1.0493599999999998,1.0495966530436245,1.0495966530436245,1.0493366939127509,3.1,-2.4,-73.36,SL,0.4810083210468292,7270.41
53,2024-12-18 17:20:00+00:00,2024-12-18 17:25:00+00:00,-1,1.0488899999999999,1.048848405772376,1.049135797113812,1.048848405772376,2.96,0.4,12.31,TP,0.5163719058036804,7282.72
54,2024-12-19 17:05:00+00:00,2024-12-19 17:10:00+00:00,-1,1.03988,1.039774666308712,1.040157666845644,1.039774666308712,2.62,1.1,27.6,TP,0.4956306219100952,7310.31
55,2024-12-19 17:50:00+00:00,2024-12-19 17:55:00+00:00,-1,1.03823,1.0381157110929546,1.0385121444535228,1.0381157110929546,2.59,1.1,29.6,TP,0.5057848691940308,7339.92
56,2024-12-20 08:05:00+00:00,2024-12-20 08:10:00+00:00,1,1.03573,1.0355111563611021,1.0355111563611021,1.0357176872777956,3.35,-2.2,-73.31,SL,0.5183677673339844,7266.6
57,2024-12-20 08:45:00+00:00,2024-12-20 08:50:00+00:00,1,1.0369700000000002,1.0370067677849786,1.0367266161075108,1.0370067677849786,2.99,0.4,10.99,TP,0.5183677673339844,7277.6
58,2024-12-20 23:00:00+00:00,2024-12-20 23:05:00+00:00,-1,1.0430599999999999,1.0430420916610605,1.0432939541694697,1.0430420916610605,3.11,0.2,5.57,TP,0.5163719058036804,7283.17
59,2024-12-23 03:50:00+00:00,2024-12-23 03:55:00+00:00,1,1.04376,1.0437194781351484,1.0435552609324257,1.0437194781351484,3.56,-0.4,-14.43,TP,0.5,7268.74
60,2024-12-24 04:35:00+00:00,2024-12-24 04:40:00+00:00,-1,1.03975,1.0397978095077927,1.0399510952461037,1.0397978095077927,3.61,-0.5,-17.26,TP,0.502389669418335,7251.48
61,2024-12-24 10:40:00+00:00,2024-12-24 10:45:00+00:00,1,1.0403300000000002,1.0401219274685283,1.0401219274685283,1.0402961450629438,3.49,-2.1,-72.62,SL,0.4810083210468292,7178.86
62,2024-12-24 13:15:00+00:00,2024-12-24 13:20:00+00:00,1,1.0403900000000001,1.0401800084789998,1.0401800084789998,1.0403599830420005,3.42,-2.1,-71.82,SL,0.4810083210468292,7107.05
63,2024-12-24 17:55:00+00:00,2024-12-24 18:00:00+00:00,-1,1.0390199999999998,1.0392464333561704,1.0392464333561704,1.039017133287659,3.14,-2.3,-71.1,SL,0.5057848691940308,7035.95
64,2024-12-26 12:15:00+00:00,2024-12-26 12:20:00+00:00,1,1.0402,1.040128099208029,1.0400109503959853,1.040128099208029,3.72,-0.7,-26.75,TP,0.4810083210468292,7009.2
65,2024-12-26 14:15:00+00:00,2024-12-26 14:20:00+00:00,-1,1.0393599999999998,1.0394446867913483,1.0395426566043258,1.0394446867913483,3.84,-0.8,-32.52,TP,0.5183677673339844,6976.68
66,2024-12-26 15:15:00+00:00,2024-12-26 15:20:00+00:00,1,1.0403200000000001,1.040126312447892,1.040126312447892,1.040257375104216,3.6,-1.9,-69.73,SL,0.4810083210468292,6906.95
67,2024-12-26 16:35:00+00:00,2024-12-26 16:40:00+00:00,-1,1.03958,1.0396194708248419,1.0397852645875791,1.0396194708248419,3.36,-0.4,-13.26,TP,0.5163719058036804,6893.69
68,2024-12-26 17:15:00+00:00,2024-12-26 17:20:00+00:00,1,1.0408700000000002,1.0406483956154087,1.0406483956154087,1.040863208769183,3.11,-2.2,-68.92,SL,0.5163719058036804,6824.77
69,2024-12-27 02:45:00+00:00,2024-12-27 02:50:00+00:00,-1,1.04203,1.0422173690599825,1.0422173690599825,1.0421052618800353,3.64,-1.9,-68.2,SL,0.4881272315979004,6756.57
70,2024-12-27 10:00:00+00:00,2024-12-27 10:05:00+00:00,1,1.04211,1.0418951216186383,1.0418951216186383,1.0420897567627234,3.14,-2.1,-67.47,SL,0.4881272315979004,6689.1
71,2024-12-27 17:15:00+00:00,2024-12-27 17:20:00+00:00,-1,1.04182,1.042053420413548,1.042053420413548,1.041803159172904,2.87,-2.3,-66.99,SL,0.5183677673339844,6622.11
72,2024-12-30 00:10:00+00:00,2024-12-30 00:15:00+00:00,1,1.0430000000000001,1.0429508011810764,1.0427995994094619,1.0429508011810764,3.3000000000000003,-0.5,-16.24,TP,0.5183677673339844,6605.87
73,2024-12-30 11:55:00+00:00,2024-12-30 12:00:00+00:00,1,1.04353,1.0432908676548471,1.0432908676548471,1.0435582646903057,2.7600000000000002,-2.4,-66.0,SL,0.5183677673339844,6539.87
74,2024-12-31 14:40:00+00:00,2024-12-31 14:45:00+00:00,-1,1.0401699999999998,1.040400164740804,1.040400164740804,1.0401596705183915,2.84,-2.3,-65.37,SL,0.502389669418335,6474.5
75,2025-01-02 22:35:00+00:00,2025-01-02 22:40:00+00:00,1,1.0261900000000002,1.0261963884636955,1.0259618057681523,1.0261963884636955,2.84,0.1,1.81,TP,0.5183677673339844,6476.32
76,2025-01-03 09:55:00+00:00,2025-01-03 10:00:00+00:00,1,1.0282200000000001,1.0282046778956095,1.0280026610521953,1.0282046778956095,2.98,-0.2,-4.57,TP,0.4881272315979004,6471.75
77,2025-01-03 16:15:00+00:00,2025-01-03 16:20:00+00:00,-1,1.02914,1.0293691282758974,1.0293691282758974,1.0291317434482052,2.82,-2.3,-64.61,SL,0.5163719058036804,6407.14
78,2025-01-03 17:05:00+00:00,2025-01-03 17:10:00+00:00,1,1.03004,1.0297978086029027,1.0297978086029027,1.0300743827941945,2.65,-2.4,-64.18,SL,0.4956306219100952,6342.96
79,2025-01-06 09:35:00+00:00,2025-01-06 09:40:00+00:00,1,1.0324,1.0321832601341876,1.0321832601341876,1.0323834797316245,2.93,-2.2,-63.5,SL,0.5183677673339844,6279.45
80,2025-01-07 05:45:00+00:00,2025-01-07 05:50:00+00:00,1,1.03923,1.0390340617437952,1.0390340617437952,1.0391718765124096,3.2,-2.0,-62.7,SL,0.4881272315979004,6216.75
81,2025-01-07 13:40:00+00:00,2025-01-07 13:50:00+00:00,-1,1.04094,1.0411925751477376,1.0411925751477376,1.040884849704525,2.46,-2.5,-62.13,SL,0.502389669418335,6154.62
82,2025-01-07 17:10:00+00:00,2025-01-07 17:15:00+00:00,-1,1.03667,1.0369598980322023,1.0369598980322023,1.0365402039355955,2.12,-2.9,-61.46,SL,0.5183677673339844,6093.16
83,2025-01-08 01:55:00+00:00,2025-01-08 02:00:00+00:00,1,1.0343,1.034218054505383,1.0341159727473084,1.034218054505383,3.31,-0.8,-27.12,TP,0.5,6066.04
84,2025-01-08 05:35:00+00:00,2025-01-08 05:40:00+00:00,-1,1.03457,1.0346444413765181,1.034757779311741,1.0346444413765181,3.23,-0.7,-24.04,TP,0.5,6041.99
85,2025-01-08 09:10:00+00:00,2025-01-08 09:15:00+00:00,-1,1.03437,1.0345805706718036,1.0345805706718036,1.034398858656393,2.87,-2.1,-60.43,SL,0.5,5981.56
86,2025-01-09 06:20:00+00:00,2025-01-09 06:25:00+00:00,-1,1.0306899999999999,1.0308836306709586,1.0308836306709586,1.0307527386580828,3.09,-1.9,-59.83,SL,0.5183677673339844,5921.72
87,2025-01-09 13:20:00+00:00,2025-01-09 13:25:00+00:00,-1,1.0298299999999998,1.0300656536611443,1.0300656536611443,1.029808692677711,2.5100000000000002,-2.4,-59.15,SL,0.502389669418335,5862.58
88,2025-01-09 15:50:00+00:00,2025-01-09 15:55:00+00:00,1,1.03116,1.0309296524037554,1.0309296524037554,1.031170695192489,2.5500000000000003,-2.3,-58.74,SL,0.4810083210468292,5803.84
89,2025-01-10 03:30:00+00:00,2025-01-10 03:35:00+00:00,1,1.0302200000000001,1.0300287107602455,1.0300287107602455,1.0301525784795091,3.0300000000000002,-1.9,-57.96,SL,0.5183677673339844,5745.88
90,2025-01-10 10:15:00+00:00,2025-01-10 10:20:00+00:00,1,1.0298800000000001,1.0298553358122342,1.029667332093883,1.0298553358122342,2.7,-0.2,-6.66,TP,0.5183677673339844,5739.22
91,2025-01-13 05:45:00+00:00,2025-01-13 05:55:00+00:00,-1,1.02168,1.0216849140758075,1.0219025429620963,1.0216849140758075,2.58,-0.0,-1.27,TP,0.5,5737.95
92,2025-01-13 10:20:00+00:00,2025-01-13 10:25:00+00:00,1,1.02278,1.022522199762626,1.022522199762626,1.022845600474748,2.23,-2.6,-57.49,SL,0.5,5680.46
93,2025-01-13 11:40:00+00:00,2025-01-13 11:45:00+00:00,-1,1.0193999999999999,1.0197157710629352,1.0197157710629352,1.0192184578741295,1.8,-3.2,-56.84,SL,0.4810083210468292,5623.62
94,2025-01-13 15:40:00+00:00,2025-01-13 15:45:00+00:00,1,1.02133,1.0214008549454567,1.0210695725272716,1.0214008549454567,2.16,0.7,15.3,TP,0.4810083210468292,5638.93
95,2025-01-13 20:00:00+00:00,2025-01-13 20:05:00+00:00,1,1.0217100000000001,1.0214736376005467,1.0214736376005467,1.0217327247989068,2.39,-2.4,-56.49,SL,0.5163719058036804,5582.44
96,2025-01-14 02:35:00+00:00,2025-01-14 02:40:00+00:00,-1,1.0249,1.0248594168388758,1.0251452915805621,1.0248594168388758,2.2800000000000002,0.4,9.25,TP,0.4881272315979004,5591.69
97,2025-01-14 04:20:00+00:00,2025-01-14 04:25:00+00:00,-1,1.02423,1.0244601432798943,1.0244601432798943,1.0242197134402116,2.43,-2.3,-55.92,SL,0.5183677673339844,5535.76
98,2025-01-14 07:30:00+00:00,2025-01-14 07:35:00+00:00,-1,1.02439,1.0245898713871624,1.0245898713871624,1.0244402572256752,2.77,-2.0,-55.36,SL,0.5183677673339844,5480.4
99,2025-01-14 14:20:00+00:00,2025-01-14 14:25:00+00:00,-1,1.0248499999999998,1.0250980996458072,1.0250980996458072,1.0248038007083853,2.21,-2.5,-54.83,SL,0.5057848691940308,5425.57
100,2025-01-14 19:10:00+00:00,2025-01-14 19:15:00+00:00,-1,1.0281799999999999,1.0284603127038416,1.0284603127038416,1.0280693745923166,1.94,-2.8,-54.38,SL,0.5163719058036804,5371.19
101,2025-01-15 07:00:00+00:00,2025-01-15 07:05:00+00:00,1,1.03024,1.030057875334434,1.030057875334434,1.0301542493311318,2.95,-1.8,-53.73,SL,0.4881272315979004,5317.46
102,2025-01-15 08:00:00+00:00,2025-01-15 08:05:00+00:00,-1,1.02959,1.0297893188146452,1.0297893188146452,1.02964136237071,2.67,-2.0,-53.22,SL,0.5183677673339844,5264.24
103,2025-01-15 09:50:00+00:00,2025-01-15 09:55:00+00:00,1,1.03071,1.0304781229331983,1.0304781229331983,1.0307237541336032,2.27,-2.3,-52.64,SL,0.5183677673339844,5211.61
104,2025-01-16 09:15:00+00:00,2025-01-16 09:20:00+00:00,1,1.02976,1.029551442512673,1.029551442512673,1.0297271149746536,2.5,-2.1,-52.14,SL,0.4810083210468292,5159.47
105,2025-01-16 11:50:00+00:00,2025-01-16 11:55:00+00:00,-1,1.0283499999999999,1.0285917017857362,1.0285917017857362,1.0283165964285275,2.13,-2.4,-51.48,SL,0.4810083210468292,5107.99
106,2025-01-16 14:15:00+00:00,2025-01-16 14:20:00+00:00,-1,1.02836,1.028375668447228,1.028577165776386,1.028375668447228,2.35,-0.2,-3.68,TP,0.4810083210468292,5104.3
107,2025-01-16 17:10:00+00:00,2025-01-16 17:15:00+00:00,1,1.0292700000000001,1.0289640468246164,1.0289640468246164,1.0294319063507673,1.67,-3.1,-51.09,SL,0.4956306219100952,5053.21
108,2025-01-17 01:20:00+00:00,2025-01-17 01:25:00+00:00,1,1.03038,1.0301943290708653,1.0301943290708653,1.0303013418582694,2.72,-1.9,-50.5,SL,0.502389669418335,5002.71
109,2025-01-17 10:45:00+00:00,2025-01-17 10:50:00+00:00,1,1.02949,1.0292642764550184,1.0292642764550184,1.029491447089963,2.22,-2.3,-50.11,SL,0.502389669418335,4952.6
110,2025-01-17 14:05:00+00:00,2025-01-17 14:10:00+00:00,-1,1.02995,1.0301822504551381,1.0301822504551381,1.0299354990897238,2.13,-2.3,-49.47,SL,0.4810083210468292,4903.13
111,2025-01-20 12:35:00+00:00,2025-01-20 12:40:00+00:00,1,1.03208,1.0318475709456305,1.0318475709456305,1.032094858108739,2.11,-2.3,-49.04,SL,0.5183677673339844,4854.08
112,2025-01-20 15:20:00+00:00,2025-01-20 15:25:00+00:00,-1,1.0314299999999998,1.031425365479758,1.0316573172601209,1.031425365479758,2.14,0.0,0.99,TP,0.5057848691940308,4855.08
113,2025-01-20 15:35:00+00:00,2025-01-20 15:40:00+00:00,1,1.0372000000000001,1.0368191064065284,1.0368191064065284,1.0375117871869433,1.27,-3.8,-48.37,SL,0.5183677673339844,4806.7
114,2025-01-21 03:15:00+00:00,2025-01-21 03:20:00+00:00,-1,1.0374999999999999,1.0378512446567498,1.0378512446567498,1.0372475106865002,1.37,-3.5,-48.12,SL,0.4810083210468292,4758.58
115,2025-01-21 15:20:00+00:00,2025-01-21 15:25:00+00:00,1,1.03634,1.036086527110789,1.036086527110789,1.0363969457784217,1.8800000000000001,-2.5,-47.65,SL,0.5183677673339844,4710.93
116,2025-01-21 21:50:00+00:00,2025-01-21 21:55:00+00:00,-1,1.04164,1.04185834935142,1.04185834935142,1.04165330129716,2.16,-2.2,-47.16,SL,0.5163719058036804,4663.77
117,2025-01-22 00:05:00+00:00,2025-01-22 00:10:00+00:00,1,1.04257,1.0423674583668345,1.0423674583668345,1.0425250832663306,2.3000000000000003,-2.0,-46.58,SL,0.5183677673339844,4617.18
118,2025-01-22 10:40:00+00:00,2025-01-22 10:45:00+00:00,1,1.0420800000000001,1.0418313211875574,1.0418313211875574,1.0421273576248853,1.86,-2.5,-46.25,SL,0.4881272315979004,4570.93
119,2025-01-22 13:40:00+00:00,2025-01-22 13:45:00+00:00,-1,1.04432,1.044564614915746,1.044564614915746,1.0442807701685082,1.87,-2.4,-45.74,SL,0.5,4525.18
120,2025-01-23 04:10:00+00:00,2025-01-23 04:15:00+00:00,-1,1.04005,1.0402573557327548,1.0402573557327548,1.0400852885344904,2.18,-2.1,-45.2,SL,0.5183677673339844,4479.98
121,2025-01-23 11:05:00+00:00,2025-01-23 11:10:00+00:00,1,1.04035,1.0403692376812073,1.0401153811593964,1.0403692376812073,1.9100000000000001,0.2,3.67,TP,0.502389669418335,4483.65
122,2025-01-23 13:50:00+00:00,2025-01-23 13:55:00+00:00,-1,1.04043,1.040658703816558,1.040658703816558,1.0404225923668842,1.96,-2.3,-44.83,SL,0.502389669418335,4438.83
123,2025-01-23 18:55:00+00:00,2025-01-23 19:00:00+00:00,1,1.0421,1.0417560688082461,1.0417560688082461,1.0423378623835076,1.29,-3.4,-44.37,SL,0.4956306219100952,4394.46
124,2025-01-23 22:45:00+00:00,2025-01-23 22:50:00+00:00,-1,1.0416999999999998,1.0417004350828016,1.041924782458599,1.0417004350828016,1.95,-0.0,-0.08,TP,0.5163719058036804,4394.38
125,2025-01-24 23:20:00+00:00,2025-01-24 23:25:00+00:00,1,1.0497500000000002,1.0495520614619125,1.0495520614619125,1.0496958770761753,2.22,-2.0,-43.94,SL,0.5163719058036804,4350.43
126,2025-01-27 03:40:00+00:00,2025-01-27 03:45:00+00:00,-1,1.04636,1.0465817076651145,1.0465817076651145,1.0463665846697712,1.96,-2.2,-43.45,SL,0.5057848691940308,4306.98
127,2025-01-27 09:50:00+00:00,2025-01-27 09:55:00+00:00,1,1.04665,1.0464254548527345,1.0464254548527345,1.046649090294531,1.92,-2.2,-43.11,SL,0.4881272315979004,4263.87
128,2025-01-27 10:00:00+00:00,2025-01-27 10:05:00+00:00,-1,1.04626,1.0465015720912645,1.0465015720912645,1.0462268558174712,1.77,-2.4,-42.76,SL,0.5057848691940308,4221.11
129,2025-01-28 11:20:00+00:00,2025-01-28 11:25:00+00:00,1,1.04356,1.043610980871917,1.0433095095640414,1.043610980871917,1.69,0.5,8.62,TP,0.4810083210468292,4229.72
130,2025-01-28 13:00:00+00:00,2025-01-28 13:05:00+00:00,-1,1.04247,1.0427059331811461,1.0427059331811461,1.042448133637708,1.79,-2.4,-42.23,SL,0.502389669418335,4187.49
131,2025-01-28 16:25:00+00:00,2025-01-28 16:30:00+00:00,1,1.04336,1.0431218082861222,1.0431218082861222,1.0433863834277555,1.76,-2.4,-41.92,SL,0.4956306219100952,4145.57
132,2025-01-28 19:40:00+00:00,2025-01-28 19:45:00+00:00,1,1.0432100000000002,1.04321751984385,1.0429812400780751,1.04321751984385,1.81,0.1,1.36,TP,0.4956306219100952,4146.93
133,2025-01-29 04:00:00+00:00,2025-01-29 04:05:00+00:00,-1,1.0427499999999998,1.042944794669806,1.042944794669806,1.0428104106603877,2.13,-1.9,-41.49,SL,0.5,4105.44
134,2025-01-29 09:10:00+00:00,2025-01-29 09:15:00+00:00,-1,1.04325,1.0434482348246366,1.0434482348246366,1.0433035303507272,2.07,-2.0,-41.03,SL,0.5,4064.41
